Y,M,R
1996,4,8.41
1996,4,8.05
1996,4,8.05
1996,4,7.83
1996,4,8.27
1996,4,7.87
1996,4,8.13
1996,4,8.09
1996,4,7.57
1996,4,7.11
1996,4,7.33
1996,4,7.41
1996,4,8.27
1996,4,8.42
1996,4,8.03
1996,5,8.7
1996,5,7.78
1996,5,7.96
1996,5,8.08
1996,5,8.35
1996,5,8.16
1996,5,8.25
1996,5,8.46
1996,5,9.55
1996,5,8.9
1996,5,8.75
1996,5,8.68
1996,5,8.2
1996,5,8.25
1996,5,8.53
1996,5,8.34
1996,5,8.16
1996,5,7.85
1996,5,8.37
1996,5,8.28
1996,5,8.75
1996,5,8.95
1996,5,8.89
1996,5,8.81
1996,5,8.77
1996,5,8.79
1996,5,8.22
1996,5,8.18
1996,5,8.69
1996,5,8.78
1996,5,8.4
1996,6,8.49
1996,6,8.8
1996,6,8.51
1996,6,8.31
1996,6,8.13
1996,6,8.53
1996,6,8.4
1996,6,7.91
1996,6,7.76
1996,6,7.94
1996,6,8.02
1996,6,8.03
1996,6,8.1
1996,6,8.35
1996,6,8.82
1996,6,8.72
1996,6,8.87
1996,6,9.36
1996,6,9.28
1996,6,8.38
1996,6,8.31
1996,6,8.13
1996,6,8.44
1996,6,8.87
1996,6,8.8
1996,6,8.94
1996,6,8.9
1996,6,8.56
1996,6,8.86
1996,6,8.79
1996,7,8.45
1996,7,8.82
1996,7,8.99
1996,7,8.95
1996,7,9.19
1996,7,9.12
1996,7,9.36
1996,7,9.47
1996,7,9.13
1996,7,9.12
1996,7,9.25
1996,7,9.19
1996,7,9.88
1996,7,10.1
1996,7,9.97
1996,7,9.65
1996,7,9.48
1996,7,9.07
1996,7,9.43
1996,7,9.25
1996,7,9.14
1996,7,9.04
1996,7,9.19
1996,7,8.7
1996,7,8.87
1996,7,8.88
1996,7,8.84
1996,7,8.75
1996,7,8.37
1996,7,8.56
1996,7,8.65
1996,8,8.89
1996,8,8.85
1996,8,8.91
1996,8,9.36
1996,8,9.71
1996,8,9.33
1996,8,9.38
1996,8,9.52
1996,8,9.48
1996,8,9.33
1996,8,10.12
1996,8,9.67
1996,8,9.27
1996,8,9.14
1996,8,9.29
1996,8,9.2
1996,8,9.43
1996,8,9.57
1996,8,9.84
1996,8,9.61
1996,8,9.1
1996,8,9.08
1996,8,9.11
1996,8,9.07
1996,8,9.12
1996,8,9.22
1996,8,9.23
1996,8,9.22
1996,8,9.14
1996,8,9.17
1996,8,9.2
1996,9,9.12
1996,9,9.19
1996,9,8.94
1996,9,8.92
1996,9,9.49
1996,9,9.71
1996,9,9.32
1996,9,8.86
1996,9,8.62
1996,9,8.37
1996,9,8.66
1996,9,8.49
1996,9,8.57
1996,9,8.99
1996,9,8.7
1996,9,8.46
1996,9,8.31
1996,9,8.37
1996,9,8.8
1996,9,9.28
1996,9,8.9
1996,9,8.71
1996,9,8.74
1996,9,8.87
1996,9,8.94
1996,9,8.66
1996,9,8.68
1996,9,9.27
1996,9,8.71
1996,9,9.05
1996,10,8.91
1996,10,8.78
1996,10,8.44
1996,10,8.18
1996,10,8.03
1996,10,8.31
1996,10,8.81
1996,10,8.76
1996,10,8.81
1996,10,9.17
1996,10,9.2
1996,10,9.13
1996,10,9.09
1996,10,8.45
1996,10,8.06
1996,10,8.29
1996,10,8.31
1996,10,8.33
1996,10,8.24
1996,10,8.78
1996,10,9.28
1996,10,9.17
1996,10,8.94
1996,10,9.01
1996,10,9.1
1996,10,8.46
1996,10,8.69
1996,10,8.59
1996,10,8.77
1996,10,8.25
1996,10,8.86
1996,11,9.14
1996,11,8.48
1996,11,8.05
1996,11,8.34
1996,11,8.86
1996,11,8.06
1996,11,7.71
1996,11,7.83
1996,11,7.89
1996,11,7.89
1996,11,7.79
1996,11,8
1996,11,8.25
1996,11,7.83
1996,11,7.58
1996,11,8.15
1996,11,8.56
1996,11,8.64
1996,11,8.93
1996,11,9.14
1996,11,8.46
1996,11,8.58
1996,11,8.11
1996,11,7.99
1996,11,8.2
1996,11,8.31
1996,11,8.65
1996,11,8.75
1996,11,8.56
1996,11,8.55
1996,12,8.29
1996,12,8.41
1996,12,8.72
1996,12,8.37
1996,12,8.74
1996,12,7.94
1996,12,8.69
1996,12,8.81
1996,12,7.55
1996,12,7.71
1996,12,8.51
1996,12,8.31
1996,12,7.93
1996,12,8.56
1996,12,8.21
1996,12,7.94
1996,12,7.3
1996,12,8.18
1996,12,8.63
1996,12,8.46
1996,12,8.33
1996,12,8.61
1996,12,8.33
1996,12,8.6
1996,12,8.4
1996,12,8.34
1996,12,8.41
1996,12,8.42
1996,12,8.89
1996,12,8.06
1996,12,7.98
1997,1,7.75
1997,1,7.17
1997,1,7.39
1997,1,8.1
1997,1,8.38
1997,1,8.46
1997,1,8.46
1997,1,8.17
1997,1,8.08
1997,1,8.52
1997,1,7.85
1997,1,8.27
1997,1,8.74
1997,1,8.25
1997,1,7.75
1997,1,6.86
1997,1,6.78
1997,1,7.03
1997,1,7.71
1997,1,7.64
1997,1,7.81
1997,1,8.08
1997,1,7.76
1997,1,6.92
1997,1,7.15
1997,1,8.11
1997,1,7.05
1997,1,6.58
1997,1,7.12
1997,1,8.15
1997,1,6.68
1997,2,7.61
1997,2,7.95
1997,2,7.46
1997,2,6.69
1997,2,6.3
1997,2,6.99
1997,2,7.32
1997,2,6.82
1997,2,7.17
1997,2,6.53
1997,2,6.83
1997,2,7.66
1997,2,8.05
1997,2,8.04
1997,2,8.42
1997,2,7.88
1997,2,7.38
1997,2,7.52
1997,2,8.03
1997,2,8.18
1997,2,8
1997,2,7.65
1997,2,7.52
1997,2,7
1997,2,6.75
1997,2,6.72
1997,2,6.99
1997,2,8.4
1997,3,8.1
1997,3,8.12
1997,3,8.45
1997,3,6.79
1997,3,7.21
1997,3,7.71
1997,3,6.53
1997,3,7.47
1997,3,7.27
1997,3,7.53
1997,3,7.81
1997,3,8.01
1997,3,8.36
1997,3,8.32
1997,3,7.66
1997,3,7.36
1997,3,7.39
1997,3,7.87
1997,3,6.49
1997,3,7.09
1997,3,8.05
1997,3,7.83
1997,3,6.9
1997,3,7.66
1997,3,6.73
1997,3,7.76
1997,3,8.1
1997,3,7.12
1997,3,7.07
1997,3,7.81
1997,3,8.17
1997,4,8.35
1997,4,8.05
1997,4,7.3
1997,4,8.1
1997,4,8.09
1997,4,7.98
1997,4,7.53
1997,4,7.73
1997,4,7.05
1997,4,6.66
1997,4,7.04
1997,4,7.73
1997,4,8.31
1997,4,7.86
1997,4,7.02
1997,4,7.55
1997,4,7.79
1997,4,7.73
1997,4,7.81
1997,4,8.11
1997,4,8.2
1997,4,8.21
1997,4,9.14
1997,4,9.09
1997,4,8.6
1997,4,8.24
1997,4,7.55
1997,4,7.65
1997,4,8.38
1997,4,8.38
1997,5,8.33
1997,5,8.58
1997,5,8.74
1997,5,7.85
1997,5,7.72
1997,5,8.03
1997,5,7.75
1997,5,7.78
1997,5,8.21
1997,5,8.02
1997,5,8.32
1997,5,8.57
1997,5,9.25
1997,5,8.37
1997,5,8.8
1997,5,8.52
1997,5,7.88
1997,5,8.37
1997,5,8.33
1997,5,8.27
1997,5,8.78
1997,5,8.41
1997,5,8.46
1997,5,8.2
1997,5,8.25
1997,5,8.24
1997,5,8.19
1997,5,8.22
1997,5,8.18
1997,5,8.36
1997,5,7.94
1997,6,7.84
1997,6,7.92
1997,6,8.29
1997,6,8.34
1997,6,8.26
1997,6,8.59
1997,6,9.48
1997,6,8.98
1997,6,8.38
1997,6,8.63
1997,6,8.73
1997,6,8.86
1997,6,8.75
1997,6,8.63
1997,6,8.59
1997,6,9.78
1997,6,8.76
1997,6,8.59
1997,6,8.72
1997,6,9.23
1997,6,9.04
1997,6,8.75
1997,6,8.87
1997,6,8.86
1997,6,8.82
1997,6,8.91
1997,6,9
1997,6,8.98
1997,6,9.06
1997,6,8.88
1997,7,9.51
1997,7,9.3
1997,7,9.21
1997,7,8.54
1997,7,8.66
1997,7,8.66
1997,7,8.48
1997,7,8.88
1997,7,8.79
1997,7,9.3
1997,7,9.14
1997,7,8.91
1997,7,8.78
1997,7,8.94
1997,7,9.17
1997,7,8.8
1997,7,9.15
1997,7,9.17
1997,7,8.75
1997,7,9.06
1997,7,9.2
1997,7,9.08
1997,7,9.28
1997,7,8.99
1997,7,9.24
1997,7,9.04
1997,7,9.28
1997,7,9.48
1997,7,9.09
1997,7,9.2
1997,7,9.27
1997,8,9.21
1997,8,9.2
1997,8,8.99
1997,8,9.16
1997,8,9.09
1997,8,9.25
1997,8,9.22
1997,8,9.07
1997,8,9.14
1997,8,9.44
1997,8,9.25
1997,8,9.14
1997,8,8.94
1997,8,9.16
1997,8,9.08
1997,8,9.06
1997,8,9.08
1997,8,9.31
1997,8,9.28
1997,8,9.03
1997,8,9.17
1997,8,8.97
1997,8,9.05
1997,8,9.05
1997,8,9.01
1997,8,9.07
1997,8,8.84
1997,8,8.69
1997,8,8.96
1997,8,8.85
1997,8,8.98
1997,9,8.79
1997,9,8.88
1997,9,8.71
1997,9,8.25
1997,9,8.15
1997,9,8.08
1997,9,8.17
1997,9,8.28
1997,9,8.3
1997,9,8.65
1997,9,8.89
1997,9,8.6
1997,9,8.1
1997,9,8.51
1997,9,8.3
1997,9,8.58
1997,9,8.75
1997,9,8.96
1997,9,9.36
1997,9,9.29
1997,9,9.19
1997,9,8.65
1997,9,8.47
1997,9,8.57
1997,9,8.75
1997,9,8.96
1997,9,9.68
1997,9,8.79
1997,9,8.55
1997,9,9.28
1997,10,9.06
1997,10,9.13
1997,10,9.14
1997,10,8.71
1997,10,8.99
1997,10,8.79
1997,10,8.55
1997,10,8.28
1997,10,8.56
1997,10,8.52
1997,10,9.03
1997,10,9.17
1997,10,8.67
1997,10,8.59
1997,10,8.52
1997,10,9.36
1997,10,9.2
1997,10,8.96
1997,10,8.99
1997,10,8.74
1997,10,8.93
1997,10,8.8
1997,10,8.91
1997,10,8.94
1997,10,9.31
1997,10,9.28
1997,10,9.07
1997,10,8.55
1997,10,8.46
1997,10,8.34
1997,10,8.64
1997,11,8.43
1997,11,9.01
1997,11,8.88
1997,11,8.71
1997,11,8.2
1997,11,8.36
1997,11,8.09
1997,11,8.12
1997,11,7.99
1997,11,8.12
1997,11,7.86
1997,11,8.29
1997,11,8.52
1997,11,8.48
1997,11,8.19
1997,11,8.46
1997,11,8.57
1997,11,8.57
1997,11,8.59
1997,11,8.59
1997,11,8.78
1997,11,8.61
1997,11,8.17
1997,11,8.56
1997,11,8.21
1997,11,8.35
1997,11,7.94
1997,11,8.65
1997,11,8.48
1997,11,8.84
1997,12,8.77
1997,12,8.59
1997,12,8.65
1997,12,8.13
1997,12,8.55
1997,12,8.13
1997,12,8.67
1997,12,8.14
1997,12,8.35
1997,12,7.73
1997,12,8.45
1997,12,8.13
1997,12,8.18
1997,12,8.8
1997,12,8.28
1997,12,8.34
1997,12,7.72
1997,12,7.96
1997,12,7.76
1997,12,7.41
1997,12,8.07
1997,12,7.98
1997,12,8.22
1997,12,8.46
1997,12,7.36
1997,12,7.65
1997,12,7.93
1997,12,8.51
1997,12,8.39
1997,12,8.28
1997,12,7.09
1998,1,7.07
1998,1,7.1
1998,1,7.81
1998,1,8.22
1998,1,7.77
1998,1,8.29
1998,1,8.4
1998,1,7.13
1998,1,6.89
1998,1,7.9
1998,1,7.41
1998,1,6.66
1998,1,7.06
1998,1,7.35
1998,1,7.5
1998,1,7.79
1998,1,8.1
1998,1,7.79
1998,1,8.1
1998,1,8.16
1998,1,8.49
1998,1,8.4
1998,1,7.84
1998,1,8.15
1998,1,7.79
1998,1,7.56
1998,1,8.17
1998,1,8.25
1998,1,7.57
1998,1,7.77
1998,1,7.6
1998,2,7.79
1998,2,8.09
1998,2,7.85
1998,2,7.9
1998,2,8.18
1998,2,8.45
1998,2,8.11
1998,2,7.42
1998,2,7.18
1998,2,7.31
1998,2,6.8
1998,2,6.41
1998,2,7.3
1998,2,7.88
1998,2,6.63
1998,2,7.56
1998,2,8.08
1998,2,8.01
1998,2,6.81
1998,2,6.73
1998,2,6.9
1998,2,6.94
1998,2,7.12
1998,2,6.95
1998,2,7.53
1998,2,7.9
1998,2,7.25
1998,2,8.18
1998,3,7.4
1998,3,7.35
1998,3,7.48
1998,3,7.21
1998,3,7.02
1998,3,7.46
1998,3,7.92
1998,3,7.16
1998,3,8.11
1998,3,8.3
1998,3,8.19
1998,3,7.85
1998,3,7.69
1998,3,7.76
1998,3,7.87
1998,3,8.64
1998,3,7.97
1998,3,7.46
1998,3,7.86
1998,3,7.77
1998,3,8.17
1998,3,7.67
1998,3,8.1
1998,3,6.97
1998,3,7.05
1998,3,7.9
1998,3,8.23
1998,3,8.1
1998,3,7.96
1998,3,7.61
1998,3,7.27
1998,4,8.08
1998,4,8.1
1998,4,7.75
1998,4,7.53
1998,4,7.33
1998,4,7.53
1998,4,7.54
1998,4,7.25
1998,4,7.72
1998,4,7.88
1998,4,7.85
1998,4,8.09
1998,4,8.13
1998,4,8.02
1998,4,8.59
1998,4,8.87
1998,4,8.31
1998,4,7.82
1998,4,8.5
1998,4,7.11
1998,4,7.62
1998,4,7.79
1998,4,7.49
1998,4,7.46
1998,4,8.28
1998,4,9.08
1998,4,8.51
1998,4,8.65
1998,4,8.44
1998,4,7.72
1998,5,8.48
1998,5,8.19
1998,5,8.57
1998,5,8.97
1998,5,9.02
1998,5,8.8
1998,5,8.81
1998,5,9.34
1998,5,9.34
1998,5,9.32
1998,5,8.15
1998,5,8.97
1998,5,8.8
1998,5,8.61
1998,5,8.61
1998,5,8.7
1998,5,8.69
1998,5,8.81
1998,5,8.22
1998,5,8.52
1998,5,8.04
1998,5,8.44
1998,5,8.24
1998,5,7.85
1998,5,8.08
1998,5,8.36
1998,5,8.63
1998,5,8.25
1998,5,8.66
1998,5,8.65
1998,5,8.43
1998,6,8.74
1998,6,8.5
1998,6,8.35
1998,6,8.32
1998,6,8.2
1998,6,8.32
1998,6,8.51
1998,6,8.61
1998,6,8.75
1998,6,8.88
1998,6,8.92
1998,6,8.92
1998,6,8.77
1998,6,8.66
1998,6,8.62
1998,6,8.7
1998,6,8.87
1998,6,8.93
1998,6,8.89
1998,6,8.98
1998,6,8.95
1998,6,8.79
1998,6,8.69
1998,6,8.37
1998,6,8.63
1998,6,9.1
1998,6,8.97
1998,6,8.93
1998,6,8.59
1998,6,8.65
1998,7,8.69
1998,7,8.66
1998,7,8.89
1998,7,8.95
1998,7,9.09
1998,7,9.38
1998,7,9.19
1998,7,8.83
1998,7,8.53
1998,7,8.68
1998,7,8.72
1998,7,8.62
1998,7,8.56
1998,7,8.66
1998,7,8.96
1998,7,9.12
1998,7,9
1998,7,8.94
1998,7,9
1998,7,9
1998,7,9.21
1998,7,9.39
1998,7,9.5
1998,7,9.67
1998,7,9.83
1998,7,10.18
1998,7,9.56
1998,7,9.29
1998,7,9.36
1998,7,9.28
1998,7,9.35
1998,8,9.5
1998,8,9.57
1998,8,9.61
1998,8,9.42
1998,8,9.3
1998,8,9.35
1998,8,9.23
1998,8,9.42
1998,8,9.14
1998,8,9.35
1998,8,9.34
1998,8,9.43
1998,8,8.81
1998,8,8.85
1998,8,9.09
1998,8,9.07
1998,8,8.63
1998,8,8.93
1998,8,8.98
1998,8,9.23
1998,8,9.31
1998,8,9.26
1998,8,9.36
1998,8,9.45
1998,8,9.39
1998,8,9.42
1998,8,9.62
1998,8,9.8
1998,8,9.4
1998,8,8.97
1998,8,9
1998,9,9
1998,9,9.02
1998,9,8.68
1998,9,8.48
1998,9,8.84
1998,9,9.27
1998,9,9.31
1998,9,9.1
1998,9,8.98
1998,9,8.97
1998,9,8.82
1998,9,9.41
1998,9,9.26
1998,9,9.17
1998,9,9
1998,9,9.24
1998,9,8.98
1998,9,8.91
1998,9,8.83
1998,9,8.9
1998,9,8.85
1998,9,8.9
1998,9,8.87
1998,9,8.69
1998,9,8.53
1998,9,8.64
1998,9,8.32
1998,9,8.21
1998,9,8.52
1998,9,9.28
1998,10,8.45
1998,10,8.38
1998,10,8.58
1998,10,8.63
1998,10,8.88
1998,10,8.8
1998,10,8.54
1998,10,8.35
1998,10,7.98
1998,10,8.06
1998,10,7.95
1998,10,8.32
1998,10,9.44
1998,10,8.69
1998,10,8.96
1998,10,8.51
1998,10,8.16
1998,10,8.12
1998,10,8.1
1998,10,8.16
1998,10,8.02
1998,10,7.78
1998,10,8.04
1998,10,8.18
1998,10,8.93
1998,10,9.32
1998,10,9.03
1998,10,8.86
1998,10,8.02
1998,10,7.91
1998,10,8.85
1998,11,9.35
1998,11,8.82
1998,11,8.88
1998,11,8.39
1998,11,8.05
1998,11,8.44
1998,11,8.53
1998,11,7.93
1998,11,8.9
1998,11,8.92
1998,11,8.32
1998,11,8.75
1998,11,8.77
1998,11,8.48
1998,11,8.53
1998,11,8.16
1998,11,9.01
1998,11,8.69
1998,11,7.48
1998,11,7.52
1998,11,8.46
1998,11,8.12
1998,11,8.07
1998,11,7.77
1998,11,8.25
1998,11,8.42
1998,11,8.53
1998,11,8.42
1998,11,8.71
1998,11,8.1
1998,12,7.7
1998,12,7.73
1998,12,7.66
1998,12,7.75
1998,12,8.37
1998,12,8.5
1998,12,8.93
1998,12,8.49
1998,12,8.14
1998,12,7.83
1998,12,7.54
1998,12,7.76
1998,12,7.04
1998,12,7.1
1998,12,8.47
1998,12,8.36
1998,12,8.22
1998,12,8.35
1998,12,8.23
1998,12,7.78
1998,12,7.38
1998,12,7.18
1998,12,7.66
1998,12,8.09
1998,12,7.91
1998,12,7.42
1998,12,7.33
1998,12,8.4
1998,12,8.33
1998,12,8
1998,12,7.73
1999,1,7.08
1999,1,7.04
1999,1,7.06
1999,1,7.14
1999,1,7.82
1999,1,8.38
1999,1,7.33
1999,1,7.22
1999,1,7.79
1999,1,8.51
1999,1,7.52
1999,1,8.26
1999,1,7.6
1999,1,8.11
1999,1,7.36
1999,1,7.99
1999,1,7.82
1999,1,7.95
1999,1,7.72
1999,1,6.39
1999,1,6.67
1999,1,7.89
1999,1,7.83
1999,1,7.21
1999,1,7.2
1999,1,8.04
1999,1,8
1999,1,7.95
1999,1,7.8
1999,1,7.84
1999,1,6.85
1999,2,6.65
1999,2,7.29
1999,2,6.74
1999,2,7.11
1999,2,7.78
1999,2,7.32
1999,2,8.14
1999,2,7.26
1999,2,7.71
1999,2,7.25
1999,2,7.21
1999,2,6.99
1999,2,7.12
1999,2,7.27
1999,2,7.48
1999,2,7.1
1999,2,7.85
1999,2,7.55
1999,2,7.8
1999,2,6.56
1999,2,6.91
1999,2,7.71
1999,2,7.2
1999,2,7.38
1999,2,6.79
1999,2,7.24
1999,2,6.84
1999,2,6.64
1999,3,6.78
1999,3,7.32
1999,3,7.43
1999,3,7.27
1999,3,7.96
1999,3,6.78
1999,3,6.73
1999,3,7.25
1999,3,6.8
1999,3,6.43
1999,3,6.46
1999,3,6.65
1999,3,6.82
1999,3,7.35
1999,3,7.03
1999,3,6.62
1999,3,7.42
1999,3,8.01
1999,3,8.31
1999,3,8.01
1999,3,7.73
1999,3,7.7
1999,3,8.03
1999,3,7.67
1999,3,7.57
1999,3,6.42
1999,3,6.89
1999,3,8.02
1999,3,8.36
1999,3,8.05
1999,3,7.65
1999,4,8.22
1999,4,7.65
1999,4,7.83
1999,4,7.8
1999,4,8
1999,4,8.55
1999,4,8.36
1999,4,7.29
1999,4,6.98
1999,4,7.88
1999,4,8.17
1999,4,7.95
1999,4,7.36
1999,4,7.24
1999,4,7.51
1999,4,7.45
1999,4,8.41
1999,4,8.31
1999,4,8.44
1999,4,7.68
1999,4,7.35
1999,4,7.27
1999,4,7.35
1999,4,8.23
1999,4,7.47
1999,4,7.94
1999,4,7.59
1999,4,7.76
1999,4,8.07
1999,4,7.63
1999,5,7.87
1999,5,8.3
1999,5,8.19
1999,5,8.02
1999,5,7.95
1999,5,8.05
1999,5,8.21
1999,5,8.56
1999,5,8.03
1999,5,7.79
1999,5,7.55
1999,5,7.76
1999,5,7.96
1999,5,7.82
1999,5,8.09
1999,5,8.42
1999,5,8.74
1999,5,8.95
1999,5,8.83
1999,5,8.44
1999,5,8.55
1999,5,8.16
1999,5,8.51
1999,5,9.01
1999,5,8.12
1999,5,8.01
1999,5,8.11
1999,5,7.91
1999,5,8.12
1999,5,8.28
1999,5,8.02
1999,6,8.1
1999,6,8.05
1999,6,8.45
1999,6,8.54
1999,6,8.55
1999,6,8.58
1999,6,8.63
1999,6,8.69
1999,6,8.62
1999,6,8.6
1999,6,8.66
1999,6,8.56
1999,6,8.69
1999,6,8.7
1999,6,8.9
1999,6,8.94
1999,6,8.96
1999,6,8.85
1999,6,8.38
1999,6,8.69
1999,6,8.87
1999,6,8.85
1999,6,8.66
1999,6,8.65
1999,6,8.94
1999,6,9.18
1999,6,8.91
1999,6,8.82
1999,6,9.02
1999,6,8.79
1999,7,8.71
1999,7,8.81
1999,7,8.67
1999,7,8.88
1999,7,9.42
1999,7,9.28
1999,7,9.1
1999,7,9.16
1999,7,9.19
1999,7,9.44
1999,7,9.48
1999,7,9.28
1999,7,9.11
1999,7,8.97
1999,7,9.02
1999,7,9.45
1999,7,9.1
1999,7,9.17
1999,7,9.06
1999,7,9.14
1999,7,9.04
1999,7,8.76
1999,7,8.92
1999,7,9.08
1999,7,9.3
1999,7,9.55
1999,7,9.43
1999,7,9.14
1999,7,9.21
1999,7,9.45
1999,7,9.53
1999,8,9.31
1999,8,9.28
1999,8,9.12
1999,8,9.28
1999,8,9.72
1999,8,9.69
1999,8,9.31
1999,8,9.1
1999,8,9.05
1999,8,9.32
1999,8,9.12
1999,8,9.23
1999,8,9.45
1999,8,9.42
1999,8,9.37
1999,8,9.58
1999,8,9.64
1999,8,9.5
1999,8,9.6
1999,8,9.72
1999,8,9.62
1999,8,9.63
1999,8,9.58
1999,8,9.44
1999,8,9.53
1999,8,9.46
1999,8,9.45
1999,8,8.87
1999,8,8.77
1999,8,9.14
1999,8,9.27
1999,9,8.95
1999,9,9.22
1999,9,9.15
1999,9,9.17
1999,9,9.23
1999,9,9.35
1999,9,9.43
1999,9,9.29
1999,9,9.09
1999,9,9.25
1999,9,9.18
1999,9,9.14
1999,9,9.04
1999,9,8.81
1999,9,8.8
1999,9,8.61
1999,9,8.98
1999,9,8.79
1999,9,9.02
1999,9,9.46
1999,9,8.88
1999,9,8.6
1999,9,8.21
1999,9,8.63
1999,9,8.73
1999,9,8.42
1999,9,8.47
1999,9,8.51
1999,9,8.68
1999,9,9.24
1999,10,8.61
1999,10,8.46
1999,10,8.89
1999,10,9.06
1999,10,9.16
1999,10,8.93
1999,10,9.01
1999,10,9.11
1999,10,9.13
1999,10,8.89
1999,10,9.14
1999,10,7.96
1999,10,7.55
1999,10,7.66
1999,10,8.1
1999,10,8.12
1999,10,8.96
1999,10,8.82
1999,10,8.22
1999,10,8.6
1999,10,8.86
1999,10,8.72
1999,10,8.82
1999,10,8.73
1999,10,9.13
1999,10,8.02
1999,10,8.1
1999,10,8.48
1999,10,8.28
1999,10,7.89
1999,10,7.92
1999,11,7.12
1999,11,7.81
1999,11,8.03
1999,11,8.32
1999,11,8.91
1999,11,8.55
1999,11,7.53
1999,11,7.82
1999,11,8.56
1999,11,8.15
1999,11,7.72
1999,11,7.36
1999,11,8.18
1999,11,9.2
1999,11,8.86
1999,11,8.93
1999,11,8.45
1999,11,8.37
1999,11,8.82
1999,11,9
1999,11,8.69
1999,11,8.99
1999,11,8.99
1999,11,8.11
1999,11,8.25
1999,11,7.61
1999,11,6.61
1999,11,6.52
1999,11,8.16
1999,11,7.21
1999,12,6.72
1999,12,7.39
1999,12,8.14
1999,12,7.77
1999,12,7.35
1999,12,7.68
1999,12,7.91
1999,12,7.59
1999,12,7.56
1999,12,7.82
1999,12,8.01
1999,12,7.72
1999,12,8.29
1999,12,7.96
1999,12,6.97
1999,12,8.06
1999,12,7.4
1999,12,7.16
1999,12,8.02
1999,12,8.25
1999,12,8.46
1999,12,8.14
1999,12,7.66
1999,12,7.79
1999,12,8.04
1999,12,8.07
1999,12,8.55
1999,12,8.63
1999,12,7.26
1999,12,7.18
1999,12,7.14
2000,1,7.41
2000,1,8.07
2000,1,8.18
2000,1,7.74
2000,1,7.65
2000,1,6.89
2000,1,7.48
2000,1,7.21
2000,1,7.46
2000,1,7.02
2000,1,6.19
2000,1,6.97
2000,1,6.82
2000,1,7.28
2000,1,6.59
2000,1,6.11
2000,1,7.11
2000,1,8.09
2000,1,7
2000,1,7.66
2000,1,7.24
2000,1,7.59
2000,1,7.01
2000,1,8.14
2000,1,7.32
2000,1,7.18
2000,1,6.94
2000,1,5.7
2000,1,6.65
2000,1,7.88
2000,1,8.08
2000,2,6.85
2000,2,6.4
2000,2,7.4
2000,2,8.18
2000,2,8.22
2000,2,6.31
2000,2,6.06
2000,2,6.12
2000,2,6.53
2000,2,7.11
2000,2,6.78
2000,2,7.59
2000,2,7.42
2000,2,7.9
2000,2,8.19
2000,2,7.85
2000,2,7
2000,2,7.34
2000,2,7.63
2000,2,7.43
2000,2,7.65
2000,2,7.82
2000,2,7.99
2000,2,7.74
2000,2,6.94
2000,2,7.11
2000,2,7.64
2000,2,6.79
2000,2,7.01
2000,3,7.62
2000,3,6.79
2000,3,8.11
2000,3,7.88
2000,3,7.68
2000,3,8.35
2000,3,6.53
2000,3,5.94
2000,3,6.83
2000,3,6.93
2000,3,8.2
2000,3,7.62
2000,3,7.2
2000,3,6.67
2000,3,6.52
2000,3,7.05
2000,3,8.2
2000,3,7.05
2000,3,8.11
2000,3,6.96
2000,3,7.66
2000,3,7.1
2000,3,7.75
2000,3,6.7
2000,3,6.71
2000,3,6.93
2000,3,6.68
2000,3,7.2
2000,3,7.73
2000,3,7.91
2000,3,7.76
2000,4,8.55
2000,4,8.56
2000,4,7.97
2000,4,8.13
2000,4,8.47
2000,4,7.9
2000,4,7.53
2000,4,7.74
2000,4,7.51
2000,4,7.57
2000,4,8.28
2000,4,8.59
2000,4,8.42
2000,4,7.66
2000,4,7.55
2000,4,7.89
2000,4,7.81
2000,4,8.5
2000,4,8.79
2000,4,8.41
2000,4,8.69
2000,4,7.73
2000,4,8.21
2000,4,8.15
2000,4,7.8
2000,4,7.63
2000,4,7.43
2000,4,7.72
2000,4,7.78
2000,4,8.05
2000,5,7.9
2000,5,8.21
2000,5,8.47
2000,5,8.29
2000,5,8.73
2000,5,8.73
2000,5,8.38
2000,5,7.52
2000,5,7.12
2000,5,7.08
2000,5,7.33
2000,5,7.56
2000,5,7.8
2000,5,7.93
2000,5,8.34
2000,5,8.64
2000,5,8.81
2000,5,7.95
2000,5,7.93
2000,5,7.92
2000,5,7.69
2000,5,7.89
2000,5,8.12
2000,5,8.14
2000,5,8.26
2000,5,7.96
2000,5,8.22
2000,5,8.45
2000,5,8.35
2000,5,8.82
2000,5,8.42
2000,6,8.35
2000,6,8.7
2000,6,8.79
2000,6,8.36
2000,6,8.51
2000,6,8.84
2000,6,8.74
2000,6,8.87
2000,6,8.55
2000,6,8.3
2000,6,8.33
2000,6,8.27
2000,6,7.88
2000,6,8.22
2000,6,8.06
2000,6,8.21
2000,6,8.4
2000,6,8.54
2000,6,8.53
2000,6,7.71
2000,6,7.79
2000,6,7.86
2000,6,8.3
2000,6,8.6
2000,6,8.35
2000,6,8.46
2000,6,8.92
2000,6,8.6
2000,6,8.41
2000,6,8.19
2000,7,8.4
2000,7,8.88
2000,7,8.8
2000,7,8.6
2000,7,8.59
2000,7,8.74
2000,7,9.04
2000,7,9.2
2000,7,8.9
2000,7,8.76
2000,7,8.95
2000,7,9.03
2000,7,8.88
2000,7,8.74
2000,7,8.91
2000,7,8.63
2000,7,8.97
2000,7,9.24
2000,7,9.01
2000,7,9.17
2000,7,9.13
